5000 64975
77 2365 4
77 2474 -5
77 2607 -8
77 2850 3
77 3060 -1
77 3519 1
77 3589 -10
77 3701 -6
77 3862 -6
77 3931 -9
77 4446 1
77 4477 2
77 4532 4
77 4611 4
77 4753 -9
77 4762 9
77 4772 3
78 79 -10
78 84 1
78 237 -5
78 850 -1
78 1423 -9
78 1834 8
78 2109 2
78 2112 -10
78 2150 -2
78 2238 -7
78 2340 7
78 2515 4
78 2576 5
78 2762 6
78 2842 5
78 3150 -1
78 3330 -9
78 3414 -5
78 3467 -7
78 3728 6
78 3742 -6
78 3777 4
78 4080 8
78 4643 -4
78 4967 2
79 80 6
79 155 9
79 163 4
79 339 6
79 441 -9
79 500 10
79 668 -5
79 762 -2
79 993 -1
79 1048 -9
79 1354 1
79 1391 -1
79 1427 1
79 1565 1
79 1617 -8
79 2172 -6
79 2571 -10
79 2619 -1
79 2685 -9
79 3444 -7
79 3660 5
79 3811 1
79 4410 -6
79 4726 -3
79 4837 1
80 81 -10
80 102 -4
80 144 -2
80 500 -10
80 741 -10
80 745 1
80 1130 -4
80 1317 1
80 1473 -10
80 1687 10
80 1738 1
80 2153 9
80 2179 9
80 2235 -7
80 2237 -7
80 2299 6
80 2374 9
80 2680 5
80 3524 -5
80 3686 -7
80 4161 -4
80 4179 10
80 4495 3
80 4698 -2
80 4952 10
81 82 1
81 575 -3
81 964 10
81 1127 1
81 1224 -4
81 1305 7
81 1634 -6
81 1690 1
81 1732 2
81 2051 -10
81 2066 -1
81 2171 3
81 2288 5
81 2320 -8
81 2516 1
81 2792 1
81 3448 3
81 3566 -5
81 3859 7
81 3871 1
81 3887 10
81 4200 6
81 4222 -10
81 4296 1
81 4553 3
82 83 8
82 102 9
82 118 -2
82 900 1
82 925 2
82 1028 -1
82 1389 -10
82 1587 5
82 1712 6
82 1726 -2
82 2144 1
82 2206 -10
82 2356 -1
82 2766 1
82 2775 7
82 2978 -6
82 3309 -8
82 3344 -4
82 3675 -7
82 3819 1
82 4114 9
82 4293 -10
82 4532 -8
82 4746 -2
82 4863 7
83 84 1
83 128 -4
83 166 1
83 178 8
83 360 -1
83 504 8
83 513 1
83 656 -8
83 768 -4
83 836 2
83 1370 -4
83 2096 -8
83 2340 -1
83 2547 -9
83 2730 1
83 2740 1
83 2840 8
83 3070 -9
83 3167 -5
83 3318 -8
83 3412 -1
83 4307 2
83 4710 -2
83 4712 10
83 4896 10
84 85 8
84 272 7
84 503 -6
84 526 1
84 585 1
84 612 -7
84 668 -2
84 863 7
84 1002 -2
84 1266 10
84 1698 4
84 1923 4
84 2500 -6
84 2752 9
84 2838 10
84 2996 -9
84 3141 1
84 3582 1
84 3710 -10
84 3844 -10
84 4213 6
84 4230 8
84 4242 -9
84 4364 6
84 4490 -6
85 86 1
85 223 3
85 299 -1
85 455 -6
85 522 -1
85 795 3
85 898 -1
85 928 6
85 1491 1
85 1700 1
85 1777 3
85 1819 -3
85 1968 5
85 2004 10
85 2103 4
85 2272 -4
85 2466 1
85 3321 -8
85 3716 -9
85 3796 -7
85 3920 8
85 4002 2
85 4126 -2
85 4185 4
85 4573 -4
86 87 -2
86 498 -5
86 513 -7
86 601 2
86 836 -1
86 1267 -9
86 1443 -2
86 1604 -9
86 1817 -4
86 1852 6
86 2154 1
86 2157 -1
86 2236 -7
86 2303 2
86 2709 1
86 2756 -4
86 3159 -5
86 3372 3
86 3584 -5
86 3679 -10
86 3810 1
86 3947 2
86 4521 -7
86 4802 -4
86 4936 -2
87 88 10
87 264 -1
87 707 2
87 1040 -8
87 1160 -2
87 1348 1
87 1832 2
87 1891 -4
87 2006 2
87 2671 -10
87 3100 -2
87 3335 6
87 3760 1
87 3780 -1
87 3975 5
87 3998 2
87 4079 -6
87 4122 -2
87 4170 1
87 4246 -1
87 4371 -8
87 4510 -10
87 4514 2
87 4755 -4
87 4767 4
88 89 -1
88 253 -3
88 430 10
88 701 8
88 836 4
88 959 -10
88 1397 2
88 1565 9
88 1713 -10
88 1757 5
88 1765 -8
88 2012 -4
88 2221 6
88 2306 -1
88 2614 -6
88 3001 -9
88 3244 -3
88 4222 1
88 4257 2
88 4495 8
88 4496 7
88 4713 7
88 4786 -7
88 4802 9
88 4897 -10
89 90 -4
89 159 4
89 744 6
89 944 -8
89 976 -9
89 1589 -9
89 1726 5
89 2039 -4
89 2275 -9
89 2692 10
89 2738 -7
89 3076 -10
89 3085 1
89 3265 -7
89 3276 4
89 3461 10
89 3711 10
89 3750 -9
89 3795 -7
89 3893 -7
89 3928 2
89 4100 -5
89 4263 6
89 4418 3
89 4815 -6
90 91 -2
90 606 1
90 662 8
90 717 1
90 722 -7
90 897 -1
90 1267 -5
90 1393 1
90 1416 1
90 1762 -3
90 1887 -2
90 1896 10
90 2088 -2
90 2194 -7
90 2210 -5
90 2233 -2
90 2263 -1
90 2264 -6
90 2309 8
90 2389 -10
90 3738 -5
90 3800 -9
90 4317 3
90 4673 -8
90 4901 7
91 92 1
91 121 8
91 292 2
91 451 1
91 561 -3
91 844 -7
91 898 1
91 1003 -5
91 1004 -10
91 1181 -9
91 1298 1
91 1350 2
91 1685 1
91 1968 8
91 2242 10
91 3134 10
91 3762 -2
91 4013 -8
91 4079 9
91 4115 2
91 4214 -9
91 4275 -10
91 4492 7
91 4812 -2
91 4826 -5
92 93 2
92 161 -2
92 535 1
92 627 -2
92 775 -7
92 1504 -4
92 1800 3
92 1822 -3
92 1870 -3
92 1921 -8
92 2330 -7
92 2591 -2
92 2752 -6
92 2760 -4
92 2898 -9
92 2948 -4
92 3142 -2
92 3266 -7
92 4055 9
92 4115 6
92 4196 -5
92 4206 10
92 4604 -7
92 4909 -7
92 4960 10
93 94 -10
93 961 -7
93 1054 -3
93 1094 8
93 1552 -2
93 2050 -5
93 2225 10
93 2342 1
93 2438 -9
93 2583 -3
93 2597 1
93 2750 10
93 2941 10
93 3181 3
93 3222 3
93 3262 6
93 3293 8
93 3746 -2
93 3809 1
93 4008 -9
93 4147 -8
93 4224 -7
93 4226 5
93 4292 5
93 4746 6
94 95 -7
94 153 -8
94 283 7
94 636 10
94 726 -3
94 1119 -4
94 1270 4
94 1399 -8
94 1789 -7
94 2535 -6
94 2567 2
94 3110 3
94 3474 1
94 3682 -8
94 3771 -10
94 3785 -10
94 3941 -10
94 3990 8
94 4026 2
94 4119 -4
94 4276 -3
94 4284 -8
94 4442 7
94 4579 -6
94 4917 -7
95 96 10
95 673 8
95 963 10
95 1134 -1
95 1153 8
95 1214 8
95 1890 -2
95 2039 -7
95 2219 -5
95 2292 -6
95 2301 -6
95 2623 8
95 2686 -3
95 2870 -5
95 3540 3
95 3688 -7
95 3819 5
95 4145 -8
95 4200 -5
95 4264 9
95 4272 4
95 4384 5
95 4497 5
95 4552 -7
95 4688 1
96 97 1
96 121 9
96 262 -9
96 432 -10
96 767 1
96 773 8
96 777 -4
96 1042 2
96 1632 2
96 1690 -5
96 1713 8
96 1764 1
96 1932 -7
96 2205 10
96 2357 -9
96 2606 6
96 2820 3
96 2860 1
96 3000 6
96 3056 5
96 3172 -2
96 3603 -9
96 3655 3
96 4545 -4
96 4814 -2
97 98 -1
97 589 -9
97 1112 1
97 1809 6
97 2096 -7
97 2158 -10
97 2211 -8
97 2286 10
97 2295 10
97 2313 1
97 2366 2
97 2400 2
97 2738 -8
97 2844 -7
97 3380 1
97 3438 -1
97 3486 3
97 4197 -8
97 4311 1
97 4431 -5
97 4738 -6
97 4756 -5
97 4779 -8
97 4844 8
97 4993 -3
98 99 10
98 208 -8
98 216 1
98 390 -5
98 409 -5
98 646 5
98 745 6
98 748 -10
98 1562 7
98 1661 -6
98 1728 1
98 1758 -10
98 1896 3
98 2066 7
98 2093 8
98 2895 -6
98 3423 -3
98 3553 -8
98 3913 -8
98 4006 9
98 4012 -4
98 4120 -7
98 4130 1
98 4561 7
98 4704 8
99 100 1
99 1289 1
99 1323 2
99 2301 2
99 2442 6
99 2500 5
99 2519 7
99 2588 -8
99 2623 5
99 2829 -1
99 2973 -10
99 2993 -1
99 3231 -7
99 3370 10
99 3625 -4
99 3703 7
99 4113 -2
99 4206 -10
99 4325 9
99 4432 -6
99 4470 7
99 4471 2
99 4719 -4
99 4735 6
99 4901 10
100 101 -6
100 364 -2
100 662 10
100 801 1
100 1279 -9
100 1297 -6
100 1311 5
100 2071 5
100 2170 -4
100 2215 -8
100 2537 -4
100 2668 -2
100 2765 7
100 2894 2
100 2952 -1
100 3214 6
100 3302 7
100 3331 2
100 3759 2
100 4379 -4
100 4390 -6
100 4671 1
100 4917 -10
100 4927 6
100 4941 3
101 102 -7
101 155 -10
101 372 9
101 458 3
101 758 -10
101 814 -8
101 1065 6
101 1066 10
101 1329 -9
101 1524 -4
101 1734 -9
101 2191 8
101 2214 6
101 2315 -10
101 2398 -6
101 2778 -6
101 2991 -8
101 3274 -1
101 3749 -9
101 3813 5
101 3925 7
101 3933 -7
101 4017 1
101 4158 -9
101 4804 -3
102 103 -10
102 120 4
102 167 1
102 236 -10
102 415 -7
102 747 1
102 885 1
102 960 -4
102 1090 -7
102 1100 8
102 1152 -1
102 1315 6
102 1511 2
102 1824 1
102 1961 2
102 2043 -6
102 2264 5
102 2666 -9
102 3037 1
102 3096 3
102 4567 -10
102 4739 -2
102 4819 -5
102 4909 7
102 4944 1
103 104 -5
103 295 7
103 809 -1
103 1046 8
103 1226 9
103 1381 2
103 1463 -1
103 1558 -5
103 1718 2
103 1836 -9
103 2153 9
103 2343 -2
103 2420 4
103 2502 5
103 2542 1
103 2657 -4
103 2803 6
103 3093 -4
103 3245 -2
103 3643 -1
103 3853 -9
103 4230 -8
103 4294 1
103 4440 -6
103 4450 -5
104 105 -2
104 432 1
104 730 -3
104 1137 -4
104 1348 1
104 1573 -2
104 1655 4
104 2074 -2
104 2137 3
104 2195 -2
104 2339 6
104 2796 -10
104 3290 -10
104 3579 5
104 3603 10
104 3608 -5
104 3624 9
104 3710 1
104 3733 8
104 3841 1
104 3952 7
104 4211 5
104 4326 -6
104 4383 1
104 4574 -7
105 106 5
105 363 1
105 780 -6
105 1159 6
105 1400 -4
105 1522 2
105 1693 -3
105 1703 10
105 1737 -10
105 1793 -1
105 1815 -2
105 2158 2
105 2181 -7
105 2205 -5
105 2499 2
105 2661 -6
105 2766 -6
105 3148 -2
105 3284 7
105 3600 -8
105 3717 -9
105 3968 -2
105 4359 -9
105 4401 3
105 4404 7
106 107 -1
106 365 1
106 463 4
106 634 8
106 716 -7
106 842 -4
106 851 4
106 1315 -6
106 1425 -5
106 1538 -4
106 1782 -10
106 1895 -3
106 2156 -6
106 2770 7
106 3214 1
106 3358 -3
106 3359 1
106 3590 -4
106 4201 -1
106 4212 1
106 4247 -6
106 4474 -3
106 4620 -7
106 4700 1
106 4850 -7
107 108 -1
107 184 6
107 208 -10
107 547 -10
107 1484 2
107 2134 -10
107 2164 -5
107 2199 -1
107 2271 3
107 2306 1
107 2503 4
107 2524 -3
107 2594 3
107 2981 10
107 3021 8
107 3022 -1
107 3219 -3
107 3354 7
107 3779 9
107 3874 1
107 3924 10
107 4345 -6
107 4416 10
107 4728 4
107 4775 5
108 109 7
108 366 1
108 372 1
108 468 -8
108 567 8
108 1018 8
108 1367 -2
108 1629 -6
108 1636 5
108 1786 2
108 1796 -7
108 1891 -3
108 1943 2
108 2109 1
108 2340 3
108 3242 -10
108 3262 6
108 3478 6
108 3490 -10
108 3512 3
108 4029 -4
108 4528 1
108 4751 -1
108 4793 -2
108 4830 -8
109 110 5
109 206 -4
109 239 -9
109 385 6
109 439 -9
109 712 -10
109 1364 3
109 1577 -2
109 2404 -1
109 2557 10
109 2939 5
109 3043 3
109 3141 -8
109 3189 -2
109 3386 2
109 3835 -9
109 4073 -1
109 4245 6
109 4339 5
109 4443 -1
109 4456 9
109 4540 9
109 4572 -1
109 4620 2
109 4799 -6
110 111 1
110 143 8
110 610 -9
110 759 6
110 1156 10
110 1204 1
110 1538 -1
110 1607 6
110 1890 6
110 1923 -3
110 2145 -10
110 2216 -8
110 2386 10
110 2555 -2
110 2900 1
110 3013 6
110 3445 3
110 3560 -8
110 4384 -3
110 4525 4
110 4605 6
110 4835 -6
110 4891 -1
110 4951 10
110 4976 -1
111 112 2
111 436 -4
111 552 -9
111 780 4
111 1081 -6
111 1116 -3
111 1357 2
111 1884 8
111 1923 -4
111 2058 7
111 2198 -9
111 2248 -3
111 2390 1
111 2416 -2
111 2443 1
111 2488 7
111 2724 -7
111 2840 4
111 3286 1
111 3420 -6
111 3540 -3
111 3569 -10
111 3687 1
111 4217 9
111 4943 6
112 113 9
112 450 -8
112 786 -6
112 1105 -5
112 1116 -8
112 1466 -8
112 1786 9
112 1788 -7
112 1882 -3
112 2062 -2
112 2165 1
112 2766 8
112 2914 6
112 2933 8
112 2966 -10
112 3326 10
112 3420 1
112 3493 -4
112 4098 -8
112 4151 3
112 4451 1
112 4654 -10
112 4775 -2
112 4935 -8
112 4963 -9
113 114 5
113 120 -5
113 156 4
113 170 3
113 765 2
113 785 9
113 1106 -1
113 1459 -6
113 1860 -8
113 1877 8
113 1935 1
113 2097 3
113 2100 4
113 2462 7
113 2832 3
113 3379 -6
113 3454 -2
113 3472 -6
113 3858 -6
113 3888 -1
113 3969 -10
113 4358 -7
113 4589 1
113 4847 -4
113 4927 -8
114 115 9
114 156 5
114 864 -8
114 1040 -2
114 1060 6
114 1362 -5
114 1390 1
114 1580 1
114 1651 -3
114 1681 -6
114 1792 -1
114 1941 -1
114 2003 -8
114 2092 6
114 2473 7
114 2479 -5
114 2726 5
114 2751 -9
114 3166 7
114 3184 9
114 3591 4
114 3885 4
114 4419 -2
114 4456 7
114 4705 -8
115 116 -5
115 124 5
115 186 1
115 255 5
115 268 9
115 654 1
115 718 10
115 750 -2
115 870 6
115 985 -10
115 1158 -5
115 1295 -4
115 1321 -4
115 1376 1
115 1780 -2
115 2175 1
115 2537 -2
115 2707 -6
115 2746 10
115 2810 7
115 3856 -2
115 4032 5
115 4206 7
115 4647 -3
115 4781 6
116 117 7
116 230 6
116 295 -4
116 402 1
116 497 4
116 803 -1
116 976 -1
116 1314 -5
116 1532 -8
116 2090 3
116 2393 2
116 2424 4
116 2549 1
116 2743 -2
116 2751 1
116 3116 -2
116 3317 5
116 3442 -5
116 3495 -1
116 3696 -7
116 3743 -10
116 3970 -2
116 4041 -10
116 4805 10
116 4997 -1
117 118 -8
117 168 4
117 568 8
117 789 5
117 1015 5
117 1279 1
117 1499 -10
117 1531 4
117 1741 6
117 1876 4
117 1940 -2
117 2080 5
117 2694 -3
117 2716 8
117 3019 -1
117 3114 10
117 3242 1
117 3457 -2
117 3699 5
117 3798 -3
117 4122 -6
117 4430 -10
117 4507 6
117 4586 4
117 4712 1
118 119 3
118 284 -9
118 675 -10
118 744 -8
118 945 5
118 1013 -5
118 1100 -4
118 1536 -4
118 1843 -7
118 1850 -10
118 1853 7
118 2062 5
118 2143 1
118 2611 1
118 2979 -6
118 2991 9
118 3146 5
118 3487 -4
118 3533 -6
118 3709 -5
118 3842 4
118 4276 -6
118 4348 -8
118 4941 1
118 4972 7
119 120 -7
119 156 -4
119 242 -1
119 423 -1
119 510 7
119 952 1
119 972 -8
119 1327 -8
119 1369 8
119 1577 9
119 1736 1
119 1822 -7
119 1959 1
119 2240 -1
119 2468 -7
119 2480 1
119 2587 1
119 2811 2
119 3650 -10
119 3777 -5
119 4415 7
119 4427 -2
119 4781 8
119 4859 8
119 4886 6
120 121 -10
120 152 1
120 247 -8
120 444 4
120 684 -6
120 689 -4
120 759 -4
120 764 1
120 835 5
120 929 -1
120 1178 -9
120 1783 -1
120 1903 -2
120 1961 -8
120 2759 -3
120 2855 -3
120 2865 2
120 3251 1
120 3256 5
120 3988 -1
120 4333 2
120 4421 -5
120 4539 1
120 4820 5
120 4980 1
121 122 -3
121 162 1
121 187 -5
121 556 -3
121 717 -5
121 1050 -1
121 1217 -9
121 1246 -1
121 1676 8
121 2450 -7
121 2571 -3
121 2703 -3
121 2787 6
121 2908 -6
121 3075 -9
121 3296 10
121 3308 1
121 3684 -9
121 3689 10
121 3967 -5
121 4007 -2
121 4060 7
121 4081 -7
121 4424 -4
121 4651 -8
122 123 -3
122 262 6
122 292 5
122 333 -3
122 671 2
122 1164 -5
122 1189 8
122 1393 -6
122 1428 -3
122 1582 3
122 1878 -10
122 2071 7
122 3431 -1
122 3525 -7
122 3747 4
122 3799 -8
122 3818 -4
122 3946 -4
122 4057 2
122 4103 -8
122 4201 8
122 4414 -8
122 4601 -6
122 4725 -3
122 4774 -3
123 124 -3
123 365 -9
123 367 -5
123 406 9
123 646 -7
123 988 10
123 1227 10
123 1476 -5
123 1947 10
123 2165 1
123 2435 -5
123 2716 -7
123 2827 -6
123 2965 6
123 3079 6
123 3150 -10
123 3153 10
123 3291 9
123 3718 2
123 3774 3
123 3909 -7
123 4406 -6
123 4415 3
123 4772 5
123 4915 -7
124 125 8
124 538 6
124 563 9
124 906 3
124 947 -7
124 1476 5
124 1526 1
124 1590 -1
124 1780 1
124 1958 3
124 2400 2
124 2846 2
124 3062 -10
124 3148 3
124 3411 -10
124 3450 2
124 3549 -6
124 3619 -2
124 3776 1
124 3918 5
124 4006 7
124 4153 6
124 4614 9
124 4759 -6
124 4951 5
125 126 -6
125 134 5
125 509 -2
125 548 5
125 570 -3
125 691 2
125 698 -8
125 705 3
125 774 7
125 1128 -8
125 1450 3
125 1557 1
125 1723 -3
125 2067 -6
125 2277 -10
125 2649 9
125 2723 -1
125 2847 -2
125 2964 -5
125 3199 -7
125 3252 3
125 3380 3
125 3667 1
125 4258 6
125 4972 -10
126 127 4
126 130 -1
126 337 7
126 349 -2
126 514 7
126 738 -1
126 964 -1
126 1022 -6
126 1180 -7
126 1244 -5
126 1382 6
126 1985 -7
126 2221 -6
126 2622 10
126 2719 -3
126 3534 2
126 3555 9
126 3971 2
126 4046 -9
126 4114 -7
126 4259 9
126 4404 5
126 4519 8
126 4816 -7
126 4893 -7
127 128 -9
127 313 -4
127 574 -10
127 663 7
127 819 10
127 1083 4
127 1184 1
127 1201 -8
127 1244 -9
127 1712 1
127 2203 9
127 2795 7
127 3006 3
127 3225 -6
127 3461 10
127 3574 2
127 3637 -3
127 3660 1
127 4145 4
127 4159 -10
127 4280 1
127 4469 5
127 4673 5
127 4750 8
127 4804 7
128 129 -2
128 264 5
128 315 1
128 634 6
128 828 -4
128 1179 -3
128 1208 1
128 1214 5
128 1539 -10
128 1777 -1
128 2482 4
128 2843 -6
128 3270 8
128 3398 6
128 3423 4
128 3432 1
128 3657 6
128 3689 -2
128 4005 8
128 4044 -10
128 4202 1
128 4283 -3
128 4354 9
128 4749 -2
128 4819 5
129 130 -8
129 495 1
129 528 6
129 638 -2
129 758 5
129 793 -8
129 822 2
129 999 9
129 1447 -6
129 1787 -7
129 2145 7
129 2236 -10
129 2267 -4
129 2923 8
129 3004 8
129 3103 -2
129 3300 -9
129 3570 -6
129 3571 -2
129 3827 4
129 4299 -5
129 4350 -8
129 4400 5
129 4514 6
129 4674 4
130 131 -6
130 207 3
130 877 2
130 1143 -1
130 1254 8
130 1366 5
130 1619 1
130 2439 3
130 2687 -4
130 2718 -8
130 2774 1
130 2857 9
130 2935 1
130 2989 -8
130 3015 -3
130 3145 -10
130 3168 -7
130 3209 5
130 3267 5
130 3407 1
130 3876 -8
130 3929 -4
130 4160 -2
130 4305 6
130 4463 -6
131 132 9
131 351 -3
131 797 -6
131 868 -9
131 925 4
131 1080 2
131 1289 1
131 1546 10
131 1794 1
131 2019 4
131 2131 7
131 2274 5
131 2561 -6
131 2691 3
131 2810 8
131 3150 4
131 3372 4
131 3381 -3
131 3539 -1
131 3796 4
131 3799 -9
131 3862 6
131 3998 -1
131 4372 8
131 4986 10
132 133 -9
132 186 -5
132 624 -8
132 666 7
132 957 9
132 991 -2
132 1279 -2
132 1487 -5
132 2375 -8
132 2626 5
132 2913 6
132 3014 -2
132 3054 -8
132 3090 -10
132 3162 1
132 3280 9
132 3382 2
132 3423 -5
132 3465 5
132 3850 9
132 4033 6
132 4367 -1
132 4563 -5
132 4697 -4
132 4971 9
133 134 6
133 460 -8
133 477 4
133 494 -2
133 553 -2
133 860 -4
133 1277 9
133 1664 -2
133 1720 -3
133 2007 6
133 2422 8
133 2433 -5
133 2812 -8
133 2969 9
133 3022 2
133 3124 7
133 3180 10
133 3533 3
133 3682 -10
133 3929 -4
133 4562 2
133 4573 10
133 4656 -4
133 4666 9
133 4943 -3
134 135 10
134 194 -7
134 376 1
134 428 5
134 433 3
134 572 1
134 1020 -7
134 1409 5
134 1690 -2
134 1744 1
134 2059 4
134 2190 9
134 2503 -2
134 2572 -1
134 2601 -2
134 3134 -3
134 3201 -2
134 3316 -6
134 3428 5
134 3730 -2
134 3753 1
134 3784 6
134 3991 -8
134 4676 3
134 4711 -10
135 136 -8
135 378 9
135 484 -10
135 617 2
135 773 -4
135 942 1
135 1529 7
135 1658 6
135 1673 -8
135 1762 2
135 1909 -3
135 1933 -2
135 2149 -3
135 2232 -3
135 2360 -3
135 2533 -7
135 2539 8
135 3283 -9
135 3840 10
135 3870 -2
135 4172 9
135 4183 8
135 4217 9
135 4431 -1
135 4496 -4
136 137 -7
136 293 3
136 1008 -10
136 1076 1
136 1671 3
136 1719 8
136 2308 9
136 2382 -9
136 2451 6
136 2613 -5
136 2708 -7
136 2757 -9
136 3330 -4
136 3530 -6
136 3574 -10
136 3684 -8
136 3872 -7
136 4030 9
136 4165 1
136 4173 -5
136 4437 7
136 4505 -8
136 4794 8
136 4799 8
136 4854 2
137 138 2
137 191 -7
137 219 1
137 321 7
137 491 2
137 726 8
137 754 -10
137 1034 1
137 1094 -3
137 1570 -9
137 1684 -9
137 1975 -3
137 2338 -4
137 2455 4
137 2679 -1
137 3092 3
137 3537 3
137 3806 2
137 3951 -1
137 4149 1
137 4286 3
137 4427 -1
137 4667 9
137 4833 10
137 4847 10
138 139 -3
138 300 2
138 444 -6
138 566 9
138 910 3
138 1206 6
138 1273 -10
138 1301 5
138 1396 -6
138 1768 -8
138 2076 7
138 2407 -4
138 2466 9
138 2646 -7
138 2691 2
138 2704 -7
138 2842 9
138 2932 3
138 3213 -6
138 3398 1
138 3448 5
138 3983 -4
138 4221 -9
138 4442 3
138 4878 -5
139 140 1
139 564 10
139 665 -10
139 1126 -1
139 1140 -1
139 1242 9
139 1322 -4
139 1403 1
139 1425 -9
139 1953 -10
139 2202 6
139 2394 -2
139 2586 -5
139 2754 4
139 3058 4
139 3657 7
139 3809 4
139 3901 6
139 4298 5
139 4536 2
139 4566 10
139 4632 6
139 4731 4
139 4747 -5
139 4852 -8
140 141 3
140 291 8
140 520 6
140 578 4
140 1330 -3
140 1404 1
140 1596 9
140 1817 7
140 1823 6
140 1960 8
140 1989 1
140 2014 -2
140 2083 -6
140 2555 4
140 2750 -4
140 3005 -7
140 3256 1
140 3365 -4
140 3933 6
140 4109 4
140 4145 -9
140 4294 10
140 4457 6
140 4874 8
140 4981 8
141 142 10
141 187 -5
141 215 1
141 729 -3
141 736 2
141 943 -3
141 1464 7
141 1600 -7
141 1786 -10
141 2093 2
141 2190 4
141 2387 3
141 2920 -4
141 3031 -3
141 3157 -2
141 3538 -10
141 3822 -9
141 3856 -8
141 3934 -8
141 4374 8
141 4387 7
141 4441 10
141 4965 -9
141 4973 -8
141 4984 -6
142 143 -9
142 204 10
142 325 -10
142 470 6
142 541 -7
142 718 -6
142 756 2
142 801 3
142 910 8
142 1937 -9
142 2211 -2
142 2253 4
142 2535 10
142 2550 -7
142 2810 7
142 3060 -8
142 3113 9
142 3429 1
142 3545 -8
142 3762 8
142 4197 10
142 4285 3
142 4409 -2
142 4519 -2
142 4691 1
143 144 -1
143 242 3
143 447 -6
143 449 1
143 486 5
143 941 -6
143 1084 -3
143 1162 2
143 1713 -4
143 1774 -6
143 1800 -10
143 1999 8
143 2846 10
143 2984 2
143 3053 -4
143 3464 4
143 3686 -3
143 3701 -6
143 4223 7
143 4300 -3
143 4403 7
143 4661 -10
143 4750 -5
143 4760 -8
143 4769 4
144 145 -10
144 217 -8
144 239 1
144 420 4
144 649 -1
144 691 3
144 750 -7
144 1067 -6
144 1241 10
144 1946 6
144 2314 -6
144 2793 1
144 2814 -7
144 2936 5
144 3140 -6
144 3609 10
144 3666 3
144 3689 -9
144 3770 -3
144 3938 -8
144 3962 3
144 4033 8
144 4084 1
144 4177 2
144 4724 -8
145 146 -10
145 162 9
145 556 6
145 1030 -5
145 1075 -6
145 1098 6
145 1193 -4
145 1508 -5
145 2020 -10
145 2070 -1
145 2246 10
145 2311 -6
145 2352 5
145 2394 1
145 2422 -7
145 2532 -9
145 2778 -4
145 3026 -9
145 3450 -9
145 3650 7
145 4205 -10
145 4234 -5
145 4704 -7
145 4737 -10
145 4835 -5
146 147 8
146 334 10
146 499 -3
146 1335 -6
146 1353 10
146 1561 -5
146 2024 -8
146 2114 -4
146 2133 1
146 2648 -5
146 2666 -1
146 2866 -8
146 2914 6
146 3211 6
146 3255 7
146 3894 7
146 3902 10
146 3970 5
146 4020 1
146 4052 -10
146 4130 5
146 4295 -7
146 4576 -8
146 4660 -9
146 4731 -1
147 148 1
147 177 9
147 184 9
147 405 8
147 509 -5
147 967 4
147 999 4
147 1033 -5
147 1321 4
147 1798 2
147 1870 9
147 2640 10
147 2653 4
147 2956 -8
147 2962 2
147 3034 3
147 3266 1
147 3348 3
147 3473 3
147 3565 -5
147 3992 5
147 4258 7
147 4390 -1
147 4570 -1
147 4942 -4
148 149 -6
148 306 -5
148 518 6
148 652 -1
148 899 3
148 1080 -7
148 1326 9
148 2276 -3
148 2442 7
148 2539 -9
148 2702 7
148 3154 8
148 3179 -3
148 3785 -3
148 3832 -3
148 3844 4
148 4126 7
148 4201 8
148 4239 -2
148 4257 1
148 4582 6
148 4605 -5
148 4876 6
148 4881 5
148 4925 9
149 150 2
149 277 7
149 1040 9
149 1297 -9
149 1477 -7
149 1630 -8
149 2001 5
149 2027 -7
149 2385 3
149 2539 5
149 2540 -7
149 2586 2
149 2666 5
149 2675 6
149 2721 3
149 2795 -4
149 3091 9
149 3368 4
149 3840 7
149 3853 3
149 4095 1
149 4237 -5
149 4541 -2
149 4883 1
149 4950 -6
150 151 -10
150 161 -8
150 173 5
150 525 -6
150 1005 1
150 1367 4
150 1625 1
150 1787 7
150 1858 -4
150 2020 9
150 2242 -6
150 2275 10
150 2428 2
150 2700 -1
150 2856 -1
150 2920 -5
150 3257 -1
150 3322 9
150 3323 1
150 3633 4
150 4070 7
150 4076 1
150 4380 -3
150 4518 -6
150 4790 -7
151 152 2
151 1279 1
151 1601 3
151 2080 3
151 2427 -2
151 2431 7
151 2518 -6
151 2580 -4
151 2680 1
151 2787 -10
151 2876 -5
151 3197 8
151 3462 3
151 3967 3
151 3991 3
151 4130 9
151 4156 6
151 4183 10
151 4239 -2
151 4452 10
151 4552 6
151 4680 9
151 4685 6
151 4773 3
151 4780 -6
152 153 -9
152 366 -8
152 996 8
152 1138 7
152 1281 10
152 1566 -3
152 1576 10
152 1701 -5
152 1769 6
152 1845 -3
152 1847 -3
152 1977 -7
152 2008 3
152 2155 1
152 2798 10
152 2866 -1
152 3267 -8
152 3301 -4
152 3422 10
152 3445 1
152 3782 1
152 3889 -9
152 4144 -4
152 4936 10
152 4969 -10
153 154 1
153 576 -4
153 600 -1
153 1045 8
153 1085 3
153 1151 -9
153 1152 -10
153 1210 7
153 1467 -8
153 1649 -8
153 1680 -10
153 1974 -8
153 2001 8
153 2041 1
153 2223 -3
153 2633 10
153 2982 -9
153 3073 9
153 3095 9
153 3311 9
153 3591 -1
153 4289 -10
153 4442 -1
153 4521 5
153 4922 8
154 155 -8
154 322 -1
154 420 4
154 484 -5
